,Date,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine
47489,2013-04-14,5.8,26.9,0.0,4.8,
47490,2013-04-15,9.4,24.5,0.0,4.2,
47491,2013-04-16,10.5,19.9,1.2,2.8,
47492,2013-04-17,3.4,21.3,0.0,2.8,
47493,2013-04-18,8.2,22.2,0.2,3.2,
47494,2013-04-19,6.8,14.9,0.2,4.4,
47495,2013-04-20,7.7,17.4,0.6,2.6,
47496,2013-04-21,0.1,18.5,0.0,3.4,
47497,2013-04-22,7.4,17.4,3.4,4.0,
47498,2013-04-23,3.1,19.8,0.0,2.6,
47499,2013-04-24,-1.9,18.7,0.0,2.6,
47500,2013-04-25,-1.5,20.2,0.0,3.4,
47501,2013-04-26,4.0,23.4,0.0,3.2,
47502,2013-04-27,0.6,23.1,0.0,5.4,
47503,2013-04-28,9.3,25.7,0.0,4.4,
47504,2013-04-29,3.8,24.1,0.0,7.0,
47505,2013-04-30,12.1,21.8,2.8,2.6,
47506,2013-05-01,5.3,21.2,0.0,2.0,
47507,2013-05-02,0.4,17.0,0.0,3.8,
47508,2013-05-03,-0.9,20.2,0.0,3.2,
47509,2013-05-04,6.9,23.8,0.0,3.8,
47510,2013-05-05,-1.2,16.0,0.0,5.0,
47511,2013-05-06,-1.6,17.8,0.0,3.8,
47512,2013-05-07,3.6,18.2,0.0,3.2,
47513,2013-05-08,7.1,20.6,0.0,2.4,
47514,2013-05-09,0.7,22.2,0.0,3.4,
47515,2013-05-10,0.5,24.1,0.0,3.2,
47516,2013-05-11,1.0,23.1,0.0,2.8,
47517,2013-05-12,3.6,21.0,0.0,2.4,
47518,2013-05-13,7.7,13.8,0.0,3.2,
47519,2013-05-14,0.8,14.1,2.4,0.0,
47520,2013-05-15,0.5,13.4,0.2,2.8,
47521,2013-05-16,7.8,14.6,0.0,2.0,
47522,2013-05-17,6.2,14.6,0.0,4.0,
47523,2013-05-18,-4.3,15.3,0.0,3.8,
47524,2013-05-19,-4.6,16.6,0.0,2.8,
47525,2013-05-20,-3.5,15.8,0.0,2.8,
47526,2013-05-21,4.1,17.8,0.0,2.4,
47527,2013-05-22,-3.4,12.5,0.0,3.4,
47528,2013-05-23,3.5,14.4,3.2,0.6,
47529,2013-05-24,0.8,15.7,0.0,3.0,
47530,2013-05-25,-3.2,15.3,0.2,1.4,
47531,2013-05-26,-4.2,11.2,0.0,1.6,
47532,2013-05-27,-3.2,16.4,0.0,1.0,
47533,2013-05-28,1.8,17.8,0.0,1.4,
47534,2013-05-29,0.5,18.9,0.0,0.8,
47535,2013-05-30,2.9,18.2,0.0,,
47536,2013-05-31,5.9,18.5,0.6,2.4,
47537,2013-06-01,8.4,13.5,1.2,1.0,
47538,2013-06-02,9.0,13.4,27.6,,
47539,2013-06-03,-3.0,13.2,0.6,4.8,
47540,2013-06-04,-3.4,16.7,0.0,1.6,
47541,2013-06-05,-1.9,14.5,0.2,1.6,
47542,2013-06-06,2.0,14.8,0.0,,
47543,2013-06-07,5.3,16.5,0.0,,
47544,2013-06-08,-2.3,14.2,0.0,,
47545,2013-06-09,-1.8,15.0,0.0,,
47546,2013-06-10,-1.2,14.1,0.0,,
47547,2013-06-11,3.0,15.3,0.2,,
47548,2013-06-12,-0.1,11.5,0.0,,
47549,2013-06-13,5.5,14.3,15.0,,
47550,2013-06-14,6.6,15.1,0.2,,
47551,2013-06-15,6.3,14.4,0.0,,
47552,2013-06-16,0.7,14.3,0.0,,
47553,2013-06-17,-1.4,13.7,0.0,,
47554,2013-06-18,-1.1,13.8,0.2,,
47555,2013-06-19,2.4,12.1,3.4,,
47556,2013-06-20,-3.6,12.2,0.0,,
47557,2013-06-21,-3.8,12.9,0.0,,
47558,2013-06-22,-5.2,12.1,0.0,,
47559,2013-06-23,-2.1,11.4,0.2,,
47560,2013-06-24,5.1,10.0,6.2,,
47561,2013-06-25,6.1,13.3,25.8,,
47562,2013-06-26,4.7,15.6,0.0,,
47563,2013-06-27,0.3,15.4,0.0,,
47564,2013-06-28,4.5,14.7,0.2,,
47565,2013-06-29,7.9,12.1,3.2,,
47566,2013-06-30,0.3,15.5,1.0,,
47567,2013-07-01,0.4,11.6,0.0,,
47568,2013-07-02,0.5,8.0,0.2,,
47569,2013-07-03,1.2,10.5,0.0,,
47570,2013-07-04,-3.3,13.3,0.0,,
47571,2013-07-05,6.5,11.8,0.2,,
47572,2013-07-06,3.9,12.3,0.0,,
47573,2013-07-07,0.0,13.3,0.0,,
47574,2013-07-08,-1.5,13.8,0.0,,
47575,2013-07-09,-2.7,13.1,0.0,,
47576,2013-07-10,2.5,13.1,0.0,,
47577,2013-07-11,1.0,14.9,0.0,,
47578,2013-07-12,0.2,15.4,0.0,,
47579,2013-07-13,0.8,15.5,0.0,,
47580,2013-07-14,0.8,11.0,0.2,,
47581,2013-07-15,7.7,12.2,1.6,,
47582,2013-07-16,8.8,14.5,5.6,,
47583,2013-07-17,7.1,17.1,5.2,,
47584,2013-07-18,2.6,17.4,0.4,,
47585,2013-07-19,6.7,14.2,8.4,,
47586,2013-07-20,6.1,10.6,6.0,,
47587,2013-07-21,1.6,8.7,9.4,,
47588,2013-07-22,0.7,10.0,0.0,,
47589,2013-07-23,2.7,13.7,0.0,,
47590,2013-07-24,0.9,14.1,0.0,,
47591,2013-07-25,-6.0,13.3,0.0,,
47592,2013-07-26,-3.1,13.4,0.2,,
47593,2013-07-27,-4.7,15.3,0.0,,
47594,2013-07-28,-2.9,14.7,0.0,,
47595,2013-07-29,2.3,15.2,0.0,,
47596,2013-07-30,7.2,17.1,5.2,,
47597,2013-07-31,3.8,15.1,0.2,,
47598,2013-08-01,-2.5,15.0,0.0,,
47599,2013-08-02,-1.2,15.3,0.0,,
47600,2013-08-03,4.5,12.0,0.0,,
47601,2013-08-04,6.2,12.1,0.0,,
47602,2013-08-05,4.6,12.7,0.0,,
47603,2013-08-06,6.7,10.5,0.2,,
47604,2013-08-07,-1.3,11.5,5.2,,
47605,2013-08-08,3.9,11.8,4.0,,
47606,2013-08-09,-3.1,11.1,0.0,,
47607,2013-08-10,2.8,18.9,0.0,,
47608,2013-08-11,-1.8,15.8,0.0,,
47609,2013-08-12,0.1,13.8,2.0,,
47610,2013-08-13,4.1,14.2,1.2,,
47611,2013-08-14,6.4,16.9,0.0,,
47612,2013-08-15,2.3,13.7,1.4,,
47613,2013-08-16,-1.7,16.1,0.0,,
47614,2013-08-17,1.4,15.9,2.8,,
47615,2013-08-18,5.5,16.5,0.0,,
47616,2013-08-19,5.9,11.5,0.0,,
47617,2013-08-20,0.2,10.2,0.2,,
47618,2013-08-21,1.9,11.7,0.0,,
47619,2013-08-22,2.5,12.1,0.0,,
47620,2013-08-23,5.7,12.6,1.8,,
47621,2013-08-24,5.4,17.2,0.0,,
47622,2013-08-25,1.9,16.9,0.0,,
47623,2013-08-26,-1.9,15.8,0.0,,
47624,2013-08-27,1.1,19.1,0.0,,
47625,2013-08-28,-0.7,20.8,0.0,,
47626,2013-08-29,3.5,18.6,0.0,,
47627,2013-08-30,9.4,19.2,8.2,,
47628,2013-08-31,2.0,19.6,0.0,,
47629,2013-09-01,-0.5,21.8,0.0,,
47630,2013-09-02,0.9,25.2,0.0,,
47631,2013-09-03,2.8,24.1,0.0,,
47632,2013-09-04,3.3,21.7,0.0,,
47633,2013-09-05,5.1,22.1,0.0,,
47634,2013-09-06,6.3,22.6,0.0,,
47635,2013-09-07,6.5,24.2,0.0,,
47636,2013-09-08,3.3,20.4,0.0,,
47637,2013-09-09,3.1,23.3,0.0,,
47638,2013-09-10,10.4,20.4,0.0,,
47639,2013-09-11,6.0,16.4,0.0,,
47640,2013-09-12,3.2,17.5,0.0,,
47641,2013-09-13,-3.0,14.9,0.0,,
47642,2013-09-14,7.2,18.2,15.2,,
47643,2013-09-15,7.3,19.0,0.4,,
47644,2013-09-16,8.3,13.6,0.0,,
47645,2013-09-17,10.9,13.8,57.8,,
47646,2013-09-18,10.7,18.3,13.4,,
47647,2013-09-19,6.7,13.8,3.2,,
47648,2013-09-20,2.0,14.8,0.0,,
47649,2013-09-21,0.1,18.2,0.2,,
47650,2013-09-22,0.1,18.1,0.0,,
47651,2013-09-23,1.8,23.4,0.0,,
47652,2013-09-24,6.0,23.3,0.0,,
47653,2013-09-25,5.0,24.9,0.0,,
47654,2013-09-26,4.4,19.3,0.0,,
47655,2013-09-27,-0.1,19.3,0.8,,
47656,2013-09-28,-0.1,18.6,0.0,,
47657,2013-09-29,1.0,20.9,0.0,,
47658,2013-09-30,2.2,24.2,0.0,,
47659,2013-10-01,8.7,22.0,0.0,,
47660,2013-10-02,4.1,17.3,0.4,,
47661,2013-10-03,6.2,16.8,0.0,,
47662,2013-10-04,-1.5,18.5,0.0,,
47663,2013-10-05,0.5,20.3,0.0,,
47664,2013-10-06,3.5,26.1,0.0,,
47665,2013-10-07,2.9,20.2,0.0,,
47666,2013-10-08,1.7,19.1,0.0,,
47667,2013-10-09,1.6,24.8,0.0,,
47668,2013-10-10,6.6,28.5,0.0,,
47669,2013-10-11,4.7,20.9,0.0,,
47670,2013-10-12,0.5,24.0,0.0,,
47671,2013-10-13,2.6,26.4,0.0,,
47672,2013-10-14,1.5,15.6,2.2,,
47673,2013-10-15,-2.6,19.4,0.0,,
47674,2013-10-16,1.1,23.3,0.0,,
47675,2013-10-17,13.7,21.2,0.0,,
47676,2013-10-18,-3.4,20.5,0.0,,
47677,2013-10-19,0.9,24.4,0.0,,
47678,2013-10-20,2.5,27.2,0.0,,
47679,2013-10-21,5.8,32.1,0.0,,
47680,2013-10-22,13.6,22.3,6.6,,
47681,2013-10-23,15.5,19.9,4.2,,
47682,2013-10-24,7.9,16.0,0.0,,
47683,2013-10-25,-2.3,19.0,0.0,,
47684,2013-10-26,-0.7,22.1,0.0,,
47685,2013-10-27,0.9,21.0,0.0,,
47686,2013-10-28,10.1,23.1,0.0,,
47687,2013-10-29,6.0,20.4,0.0,,
47688,2013-10-30,0.6,22.1,0.0,,
47689,2013-10-31,3.3,24.6,0.0,,
47690,2013-11-01,9.2,25.9,0.0,,
47691,2013-11-02,5.1,27.0,0.0,,
47692,2013-11-03,5.7,26.1,0.0,,
47693,2013-11-04,-1.5,18.6,0.0,,
47694,2013-11-05,-0.3,23.5,0.0,,
47695,2013-11-06,1.9,26.8,0.0,,
47696,2013-11-07,5.2,30.8,0.0,,
47697,2013-11-08,9.9,32.0,0.0,,
47698,2013-11-09,13.0,22.1,6.0,,
47699,2013-11-10,8.9,11.9,0.2,,
47700,2013-11-11,6.4,14.6,27.2,,
47701,2013-11-12,9.5,23.0,38.6,,
47702,2013-11-13,4.2,20.0,0.0,,
47703,2013-11-14,5.7,21.3,0.0,,
47704,2013-11-15,4.6,23.1,0.0,,
47705,2013-11-16,10.3,19.0,4.0,,
47706,2013-11-17,4.3,21.4,0.0,,
47707,2013-11-18,4.8,22.5,0.0,,
47708,2013-11-19,4.2,27.9,0.0,,
47709,2013-11-20,7.4,29.3,1.0,,
47710,2013-11-21,11.5,27.7,0.0,,
47711,2013-11-22,12.9,26.0,26.6,,
47712,2013-11-23,6.8,23.3,0.0,,
47713,2013-11-24,5.7,22.5,0.0,,
47714,2013-11-25,7.4,20.6,1.2,,
47715,2013-11-26,2.9,22.9,0.2,,
47716,2013-11-27,5.0,27.3,0.0,,
47717,2013-11-28,8.6,31.6,0.0,,
47718,2013-11-29,13.7,21.8,0.4,,
47719,2013-11-30,6.9,22.7,0.2,,
47720,2013-12-01,7.9,23.5,0.0,,
47721,2013-12-02,7.9,29.3,0.0,,
47722,2013-12-03,10.2,31.5,0.0,,
47723,2013-12-04,14.9,32.4,0.0,,
47724,2013-12-05,11.9,17.4,10.2,,
47725,2013-12-06,5.2,19.6,2.4,,
47726,2013-12-07,2.7,24.1,0.0,,
47727,2013-12-08,6.6,28.2,0.0,,
47728,2013-12-09,13.0,32.6,0.0,,
47729,2013-12-10,15.6,22.8,0.0,,
47730,2013-12-11,5.6,23.3,0.0,,
47731,2013-12-12,4.9,26.5,0.0,,
47732,2013-12-13,5.7,28.7,0.0,,
47733,2013-12-14,13.1,25.0,0.0,,
47734,2013-12-15,13.8,26.5,1.8,,
47735,2013-12-16,14.8,27.3,0.0,,
47736,2013-12-17,12.1,30.7,4.4,,
47737,2013-12-18,13.8,31.9,0.0,,
47738,2013-12-19,12.7,35.1,0.0,,
47739,2013-12-20,14.4,37.2,0.0,,
47740,2013-12-21,17.2,31.3,0.0,,
47741,2013-12-22,16.9,38.1,0.0,,
47742,2013-12-23,19.0,27.6,0.0,,
47743,2013-12-24,9.4,24.9,0.0,,
47744,2013-12-25,15.0,21.9,0.0,,
47745,2013-12-26,8.9,29.9,0.4,,
47746,2013-12-27,10.3,30.2,4.0,,
47747,2013-12-28,13.3,33.1,0.0,,
47748,2013-12-29,14.7,30.4,0.0,,
47749,2013-12-30,13.3,30.4,0.0,,
47750,2013-12-31,10.6,31.4,0.0,,
47751,2014-01-01,10.1,26.9,0.0,,
47752,2014-01-02,15.9,27.4,0.0,,
47753,2014-01-03,17.2,35.5,0.0,,
47754,2014-01-04,15.3,26.8,0.0,,
47755,2014-01-05,6.1,29.0,0.0,,
47756,2014-01-06,12.7,25.0,0.0,,
47757,2014-01-07,9.8,26.3,0.0,,
47758,2014-01-08,9.5,24.7,0.0,,
47759,2014-01-09,10.6,24.5,0.0,,
47760,2014-01-10,11.2,29.5,0.0,,
47761,2014-01-11,12.4,32.6,0.0,,
47762,2014-01-12,12.6,37.1,0.0,,
47763,2014-01-13,10.9,33.5,0.0,,
47764,2014-01-14,11.7,37.6,0.0,,
47765,2014-01-15,14.2,40.2,0.0,,
47766,2014-01-16,15.2,40.1,0.0,,
47767,2014-01-17,11.2,39.7,0.0,,
47768,2014-01-18,14.4,40.0,0.0,,
47769,2014-01-19,15.4,32.3,1.0,,
47770,2014-01-20,17.2,26.3,0.0,,
47771,2014-01-21,15.8,31.1,0.0,,
47772,2014-01-22,12.5,26.1,0.0,,
47773,2014-01-23,9.0,28.8,0.0,,
47774,2014-01-24,12.6,25.6,0.0,,
47775,2014-01-25,8.6,26.5,3.8,,
47776,2014-01-26,6.8,26.3,0.0,,
47777,2014-01-27,7.0,31.4,0.0,,
47778,2014-01-28,11.1,33.9,0.0,,
47779,2014-01-29,11.9,38.5,0.0,,
47780,2014-01-30,12.3,37.6,0.0,,
47781,2014-01-31,14.5,38.6,0.0,,
47782,2014-02-01,14.3,38.8,0.6,,
47783,2014-02-02,15.6,39.3,0.0,,
47784,2014-02-03,13.9,39.3,0.0,,
47785,2014-02-04,18.4,22.2,1.2,,
47786,2014-02-05,10.4,21.6,0.0,,
47787,2014-02-06,12.2,30.2,0.0,,
47788,2014-02-07,9.8,34.1,0.0,,
47789,2014-02-08,12.1,36.9,0.0,,
47790,2014-02-09,13.7,38.2,0.0,,
47791,2014-02-10,13.9,35.0,0.0,,
47792,2014-02-11,16.0,36.2,0.0,,
47793,2014-02-12,15.7,32.5,0.0,,
47794,2014-02-13,13.2,29.4,0.0,,
47795,2014-02-14,17.2,28.4,0.2,,
47796,2014-02-15,17.8,21.1,7.8,,
47797,2014-02-16,18.6,25.7,19.6,,
47798,2014-02-17,10.0,26.9,20.4,,
47799,2014-02-18,14.3,29.8,0.0,,
47800,2014-02-19,15.3,30.7,0.0,,
47801,2014-02-20,10.1,21.5,33.2,,
47802,2014-02-21,5.1,26.2,,,
47803,2014-02-22,12.1,27.4,0.0,,
47804,2014-02-23,12.5,25.8,0.0,,
47805,2014-02-24,9.8,30.0,0.0,,
47806,2014-02-25,12.9,30.0,0.0,,
47807,2014-02-26,15.8,27.0,0.4,,
47808,2014-02-27,12.8,21.5,0.2,,
47809,2014-02-28,13.7,18.4,0.0,,
47810,2014-03-01,14.0,19.9,2.0,,
47811,2014-03-02,12.6,25.4,2.4,,
47812,2014-03-03,9.8,25.8,0.0,,
47813,2014-03-04,14.7,27.1,0.0,,
47814,2014-03-05,12.0,24.6,0.0,,
47815,2014-03-06,14.1,26.0,3.0,,
47816,2014-03-07,12.4,28.4,0.0,,
47817,2014-03-08,13.6,23.6,0.0,,
47818,2014-03-09,13.8,25.8,27.0,,
47819,2014-03-10,9.3,28.3,0.4,,
47820,2014-03-11,12.8,27.4,0.0,,
47821,2014-03-12,15.8,26.3,2.2,,
47822,2014-03-13,14.0,23.2,0.0,,
47823,2014-03-14,12.8,27.2,0.0,,
47824,2014-03-15,10.2,25.1,0.0,,
47825,2014-03-16,13.3,19.1,0.0,,
47826,2014-03-17,7.6,22.3,0.0,,
47827,2014-03-18,8.0,26.2,0.0,,
47828,2014-03-19,8.9,27.1,0.0,,
47829,2014-03-20,13.3,27.3,0.0,,
47830,2014-03-21,9.8,26.7,0.0,,
47831,2014-03-22,11.3,26.3,1.4,,
47832,2014-03-23,14.9,24.8,0.0,,
47833,2014-03-24,11.2,17.6,0.0,,
47834,2014-03-25,13.4,21.2,10.6,,
47835,2014-03-26,13.5,19.7,0.6,,
47836,2014-03-27,16.0,19.9,23.4,,
47837,2014-03-28,16.4,18.5,1.0,,
47838,2014-03-29,11.0,23.5,9.2,,
47839,2014-03-30,11.1,22.2,3.0,,
47840,2014-03-31,8.1,24.2,1.8,,
47841,2014-04-01,9.1,24.7,0.2,,
47842,2014-04-02,8.7,25.6,0.0,,
47843,2014-04-03,9.5,23.4,0.0,,
47844,2014-04-04,12.8,15.5,23.6,,
47845,2014-04-05,12.7,17.6,16.4,,
47846,2014-04-06,9.4,20.7,2.8,,
47847,2014-04-07,6.1,20.2,0.0,,
47848,2014-04-08,9.9,21.0,0.0,,
47849,2014-04-09,12.2,19.8,0.0,,
47850,2014-04-10,14.7,17.8,3.8,,
47851,2014-04-11,14.8,20.6,9.0,,
47852,2014-04-12,11.7,20.0,4.6,,
47853,2014-04-13,6.5,20.1,0.0,,
47854,2014-04-14,6.1,19.6,0.0,,
47855,2014-04-15,4.3,18.5,0.0,,
47856,2014-04-16,4.9,19.9,0.0,,
47857,2014-04-17,3.9,20.3,0.0,,
47858,2014-04-18,3.2,20.0,0.0,,
47859,2014-04-19,3.9,16.8,0.0,,
47860,2014-04-20,0.6,16.2,0.0,,
47861,2014-04-21,1.2,18.7,0.0,,
47862,2014-04-22,3.9,20.3,0.0,,
47863,2014-04-23,6.0,21.0,0.0,,
47864,2014-04-24,6.8,21.1,0.0,,
47865,2014-04-25,4.1,16.4,0.0,,
47866,2014-04-26,6.1,20.3,0.0,,
47867,2014-04-27,4.4,16.0,0.0,,
47868,2014-04-28,7.5,20.6,0.0,,
47869,2014-04-29,5.8,20.7,0.0,,
47870,2014-04-30,11.1,17.4,8.8,,
47871,2014-05-01,0.2,15.8,0.0,,
47872,2014-05-02,0.3,13.9,0.0,,
47873,2014-05-03,3.7,11.7,1.4,,
47874,2014-05-04,6.0,12.8,2.0,,
47875,2014-05-05,-1.7,14.9,0.2,,
47876,2014-05-06,0.2,15.7,0.0,,
47877,2014-05-07,2.2,15.2,0.0,,
47878,2014-05-08,-1.9,16.1,0.0,,
47879,2014-05-09,-1.8,17.4,0.0,,
47880,2014-05-10,4.0,14.4,0.0,,
47881,2014-05-11,7.4,18.5,,,
47882,2014-05-12,3.6,18.3,0.0,,
47883,2014-05-13,-0.1,18.4,0.0,,
47884,2014-05-14,-0.6,18.3,0.0,,
47885,2014-05-15,-1.8,18.6,0.2,,
47886,2014-05-16,0.3,20.7,0.0,,
47887,2014-05-17,1.2,18.6,0.0,,
47888,2014-05-18,3.3,19.0,0.0,,
47889,2014-05-19,3.5,20.0,0.0,,
47890,2014-05-20,3.0,19.0,0.0,,
47891,2014-05-21,3.1,19.0,0.0,,
47892,2014-05-22,1.3,20.0,0.0,,
47893,2014-05-23,7.1,21.0,0.0,,
47894,2014-05-24,11.1,18.1,0.0,,
47895,2014-05-25,5.0,20.5,0.0,,
47896,2014-05-26,5.6,21.7,0.0,,
47897,2014-05-27,6.7,21.1,0.0,,
47898,2014-05-28,8.1,15.0,10.4,,
47899,2014-05-29,0.6,16.7,0.0,,
47900,2014-05-30,0.3,17.8,0.0,,
47901,2014-05-31,2.6,16.3,0.2,,
47902,2014-06-01,9.5,12.1,0.6,,
47903,2014-06-02,6.5,14.3,11.6,,
47904,2014-06-03,8.1,12.5,0.6,,
47905,2014-06-04,6.0,13.8,0.0,,
47906,2014-06-05,5.0,16.1,0.0,,
47907,2014-06-06,6.2,14.3,0.0,,
47908,2014-06-07,-3.0,15.0,0.0,,
47909,2014-06-08,-1.6,13.1,0.0,,
47910,2014-06-09,3.2,15.6,0.0,,
47911,2014-06-10,2.1,14.4,0.0,,
47912,2014-06-11,-1.3,14.1,0.2,,
47913,2014-06-12,0.9,14.4,0.0,,
47914,2014-06-13,0.8,10.9,0.0,,
47915,2014-06-14,4.8,15.2,9.8,,
47916,2014-06-15,5.5,15.1,8.6,,
47917,2014-06-16,-2.4,12.3,0.0,,
47918,2014-06-17,4.5,15.3,0.0,,
47919,2014-06-18,-1.6,12.9,0.2,,
47920,2014-06-19,-1.0,13.5,0.2,,
47921,2014-06-20,2.5,16.7,0.0,,
47922,2014-06-21,-2.4,14.4,0.2,,
47923,2014-06-22,-2.0,15.5,0.0,,
47924,2014-06-23,1.4,10.0,0.0,,
47925,2014-06-24,3.1,8.5,8.6,,
47926,2014-06-25,4.0,11.1,8.0,,
47927,2014-06-26,7.5,12.9,0.0,,
47928,2014-06-27,7.0,12.2,0.0,,
47929,2014-06-28,4.4,11.9,0.0,,
47930,2014-06-29,4.3,8.8,8.6,,
47931,2014-06-30,1.4,10.1,0.0,,
47932,2014-07-01,-3.1,11.2,0.0,,
47933,2014-07-02,-1.9,7.3,0.0,,
47934,2014-07-03,2.6,10.0,0.2,,
47935,2014-07-04,-3.1,12.9,0.0,,
47936,2014-07-05,-1.1,11.5,0.2,,
47937,2014-07-06,4.4,11.8,0.0,,
47938,2014-07-07,-3.9,13.1,0.2,,
47939,2014-07-08,-3.9,11.2,0.0,,
47940,2014-07-09,-4.9,7.0,0.0,,
47941,2014-07-10,2.0,10.0,3.0,,
47942,2014-07-11,4.7,11.0,0.0,,
47943,2014-07-12,4.4,10.4,0.0,,
47944,2014-07-13,-4.3,11.5,0.6,,
47945,2014-07-14,-4.4,14.2,0.2,,
47946,2014-07-15,1.9,9.2,0.0,,
47947,2014-07-16,5.4,12.9,10.8,,
47948,2014-07-17,6.1,10.9,0.2,,
47949,2014-07-18,1.3,13.5,0.2,,
47950,2014-07-19,-2.1,12.1,0.0,,
47951,2014-07-20,-5.3,12.5,0.0,,
47952,2014-07-21,-3.8,13.1,0.0,,
47953,2014-07-22,-0.1,13.5,0.0,,
47954,2014-07-23,-1.6,13.3,0.0,,
47955,2014-07-24,-2.5,11.1,0.0,,
47956,2014-07-25,-0.9,15.7,0.4,,
47957,2014-07-26,0.6,13.1,0.2,,
47958,2014-07-27,-3.8,14.2,0.0,,
47959,2014-07-28,-2.5,13.1,0.0,,
47960,2014-07-29,1.4,16.6,0.0,,
47961,2014-07-30,10.3,14.9,0.0,,
47962,2014-07-31,8.4,16.9,0.0,,
47963,2014-08-01,4.9,8.4,0.0,,
47964,2014-08-02,-4.6,10.6,0.8,,
47965,2014-08-03,-6.0,11.2,0.0,,
47966,2014-08-04,-6.1,13.4,0.0,,
47967,2014-08-05,-7.6,13.8,0.2,,
47968,2014-08-06,-6.8,13.8,0.0,,
47969,2014-08-07,-4.7,14.7,0.0,,
47970,2014-08-08,-4.8,13.8,0.0,,
47971,2014-08-09,-4.5,13.3,0.2,,
47972,2014-08-10,0.2,15.5,0.0,,
47973,2014-08-11,-4.2,10.0,0.0,,
47974,2014-08-12,-4.5,13.6,0.0,,
47975,2014-08-13,-2.3,13.0,0.0,,
47976,2014-08-14,-5.3,14.8,0.0,,
47977,2014-08-15,-2.6,15.8,0.0,,
47978,2014-08-16,-0.2,14.2,0.0,,
47979,2014-08-17,6.6,10.8,4.8,,
47980,2014-08-18,7.6,14.3,7.2,,
47981,2014-08-19,7.8,15.1,0.0,,
47982,2014-08-20,-2.3,15.2,0.0,,
47983,2014-08-21,-2.0,14.9,0.0,,
47984,2014-08-22,0.6,15.8,0.0,,
47985,2014-08-23,-0.9,16.2,0.0,,
47986,2014-08-24,5.2,17.7,0.6,,
47987,2014-08-25,0.1,16.4,0.0,,
47988,2014-08-26,6.2,13.7,12.6,,
47989,2014-08-27,3.4,15.1,0.4,,
47990,2014-08-28,1.6,15.8,0.0,,
47991,2014-08-29,-0.9,17.5,0.0,,
47992,2014-08-30,1.1,17.6,0.0,,
47993,2014-08-31,0.0,17.4,0.0,,
47994,2014-09-01,-1.7,18.9,0.0,,
47995,2014-09-02,6.2,11.9,1.4,,
47996,2014-09-03,2.1,13.6,0.2,,
47997,2014-09-04,0.7,14.2,0.0,,
47998,2014-09-05,0.7,15.1,0.0,,
47999,2014-09-06,-0.5,14.6,0.0,,
48000,2014-09-07,-2.6,17.7,0.2,,
48001,2014-09-08,0.2,19.0,0.0,,
48002,2014-09-09,3.5,18.3,0.0,,
48003,2014-09-10,7.7,17.7,22.6,,
48004,2014-09-11,4.3,17.4,0.0,,
48005,2014-09-12,1.7,15.4,0.0,,
48006,2014-09-13,5.1,17.0,0.0,,
48007,2014-09-14,-0.6,18.7,0.0,,
48008,2014-09-15,0.9,19.2,0.0,,
48009,2014-09-16,7.8,18.0,1.4,,
48010,2014-09-17,7.2,15.2,0.0,,
48011,2014-09-18,1.5,13.9,0.0,,
48012,2014-09-19,-4.3,16.1,0.0,,
48013,2014-09-20,-1.8,18.3,0.0,,
48014,2014-09-21,3.7,17.9,0.0,,
48015,2014-09-22,7.3,20.1,0.0,,
48016,2014-09-23,1.8,22.2,0.0,,
48017,2014-09-24,2.5,19.9,0.0,,
48018,2014-09-25,11.0,19.2,1.6,,
48019,2014-09-26,0.8,18.2,1.4,,
48020,2014-09-27,4.1,18.2,0.0,,
48021,2014-09-28,-0.3,22.2,0.0,,
48022,2014-09-29,8.8,24.1,0.0,,
48023,2014-09-30,2.7,24.0,0.0,,
48024,2014-10-01,4.8,16.9,0.0,,
48025,2014-10-02,-2.0,20.0,0.0,,
48026,2014-10-03,-0.7,20.9,0.0,,
48027,2014-10-04,10.1,22.5,0.0,,
48028,2014-10-05,3.7,27.5,0.0,,
48029,2014-10-06,6.7,28.1,0.0,,
48030,2014-10-07,11.0,19.8,11.8,,
48031,2014-10-08,2.0,19.8,0.0,,
48032,2014-10-09,2.2,20.2,0.0,,
48033,2014-10-10,0.4,22.1,0.2,,
48034,2014-10-11,3.1,26.6,0.0,,
48035,2014-10-12,4.5,27.6,0.0,,
48036,2014-10-13,13.7,21.1,4.8,,
48037,2014-10-14,6.2,8.7,15.4,,
48038,2014-10-15,6.3,15.9,15.2,,
48039,2014-10-16,-0.7,17.1,0.0,,
48040,2014-10-17,1.1,17.1,0.0,,
48041,2014-10-18,0.6,20.4,0.0,,
48042,2014-10-19,2.5,25.1,0.0,,
48043,2014-10-20,6.9,17.1,0.0,,
48044,2014-10-21,9.5,17.6,0.0,,
48045,2014-10-22,9.7,24.9,0.0,,
48046,2014-10-23,8.3,27.2,0.0,,
48047,2014-10-24,9.7,28.4,6.0,,
48048,2014-10-25,7.8,30.0,0.0,,
48049,2014-10-26,8.0,29.2,0.0,,
48050,2014-10-27,8.5,24.6,0.0,,
48051,2014-10-28,7.2,19.8,0.0,,
48052,2014-10-29,7.0,23.9,0.0,,
48053,2014-10-30,4.4,26.5,0.0,,
48054,2014-10-31,5.1,32.0,0.0,,
48055,2014-11-01,14.6,26.5,0.0,,
48056,2014-11-02,4.6,20.0,0.2,,
48057,2014-11-03,3.3,22.6,0.0,,
48058,2014-11-04,10.4,25.2,0.0,,
48059,2014-11-05,9.3,27.2,0.0,,
